"id","date","chronological_band","polity","event","core_sources","source_caveat","actioner_representation","spatial_scope","first_depiction_file"
"ML-1459-003","1459（天顺三年）","1425-1464_hongxi_tianshun","明","科举、学校和法律条文在本年制度材料中可追踪，不能据规范文本推定州县实践一致。","《英宗实录》天顺三年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1459-004","1459（天顺三年）","1425-1464_hongxi_tianshun","明","土木危机后的边镇整顿、京师防务或复辟前后军政调度在本年材料中构成连续问题。","《英宗实录》天顺三年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1460-001","1460（天顺四年）","1425-1464_hongxi_tianshun","明","科举、学校和法律条文在本年制度材料中可追踪，不能据规范文本推定州县实践一致。","《英宗实录》天顺四年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1460-002","1460（天顺四年）","1425-1464_hongxi_tianshun","明","地方灾异、赈济与水利条目为本年社会史提供入口，地方志的修纂层次需要说明。","《英宗实录》天顺四年条；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;local_society_and_elites","local_or_provincial","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1460-003","1460（天顺四年）","1425-1464_hongxi_tianshun","明","景泰、天顺时期的继承、人事与诏令链条可在本年材料中定位，政变责任不可由单一史书裁断。","《英宗实录》天顺四年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"MM-1460-SHI-HENG-FALL","1460（天顺四年）","1425-1464_hongxi_tianshun","明","石亨被逮下狱，复辟功臣集团失去中枢优势","《英宗实录》天顺四年条；《明史·石亨传》；《明史·曹吉祥传》","石亨被逮及其后处分可靠；“结党谋反”等案情须与复辟后政治清算的语境一并阅读。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1461-001","1461（天顺五年）八月7日","1425-1464_hongxi_tianshun","明与地方反抗、流动作战集团","曹钦之乱：曹钦叛乱并试图攻入北京，但被捕并被迫自杀","《英宗实录》天顺五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1461-002","1461（天顺五年）","1425-1464_hongxi_tianshun","明","土木危机后的边镇整顿、京师防务或复辟前后军政调度在本年材料中构成连续问题。","《英宗实录》天顺五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1461-003","1461（天顺五年）","1425-1464_hongxi_tianshun","明","军饷、漕运和户籍赋役的本年记录揭示恢复秩序的行政成本，账面额与实收须分列。","《英宗实录》天顺五年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"MM-1461-CAO-QIN-REBELLION","1461（天顺五年）七月","1425-1464_hongxi_tianshun","明","曹钦在北京发动兵变，攻东安门等处后被官军平定","《英宗实录》天顺五年七月条；《明史·曹吉祥传》；《明史·孙镗传》","兵变的发生、主要地点和结局可靠；参战人数、城内破坏及每名将领责任多来自朝廷战报。","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1462-001","1462（天顺六年）","1425-1464_hongxi_tianshun","明","军饷、漕运和户籍赋役的本年记录揭示恢复秩序的行政成本，账面额与实收须分列。","《英宗实录》天顺六年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1462-002","1462（天顺六年）","1425-1464_hongxi_tianshun","明","地方灾异、赈济与水利条目为本年社会史提供入口，地方志的修纂层次需要说明。","《英宗实录》天顺六年条；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;local_society_and_elites","local_or_provincial","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1462-004","1462（天顺六年）","1425-1464_hongxi_tianshun","明","蒙古诸部、朝鲜及西北绿洲的交涉在本年留下多方材料，应以具体使团和地名校正概称。","《英宗实录》天顺六年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1463-001","1463（天顺七年）","1425-1464_hongxi_tianshun","明","蒙古诸部、朝鲜及西北绿洲的交涉在本年留下多方材料，应以具体使团和地名校正概称。","《英宗实录》天顺七年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1463-002","1463（天顺七年）","1425-1464_hongxi_tianshun","明","土木危机后的边镇整顿、京师防务或复辟前后军政调度在本年材料中构成连续问题。","《英宗实录》天顺七年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1463-003","1463（天顺七年）","1425-1464_hongxi_tianshun","明","军饷、漕运和户籍赋役的本年记录揭示恢复秩序的行政成本，账面额与实收须分列。","《英宗实录》天顺七年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1463-004","1463（天顺七年）","1425-1464_hongxi_tianshun","明","科举、学校和法律条文在本年制度材料中可追踪，不能据规范文本推定州县实践一致。","《英宗实录》天顺七年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1464-001","1464（天顺八年）二月23日","1425-1464_hongxi_tianshun","明","天顺帝驾崩，朱千深即位成化帝","《英宗实录》天顺八年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1464-002","1464（天顺八年）","1425-1464_hongxi_tianshun","明与地方反抗、流动作战集团","广西瑶族起义军侯大狗","《英宗实录》天顺八年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/hongxi-tianshun-register.tex"
"ML-1464-003","1464（天顺八年）","1425-1464_hongxi_tianshun","明","宝藏航行：宝藏航行的文献被刘大侠从兵部档案中移出并销毁，理由是它们是“离奇之事，远非耳目所证的欺骗性夸大”，“三宝出征西海，浪费了数十万的金钱和粮食，而且死亡的人也可以算进”。虽然他带回了许多珍贵的东西，但这对国家有什么好处呢？","《英宗实录》天顺八年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/hongxi-tianshun-register.tex"
